,rainbow1,rainbow2,rainbow3,rainbow4
0,47.12932130111817,42.45650155717868,57.074999999999996,52.510344827586216
1,47.57525247401971,42.60323484011005,57.208333333333336,52.79482758620689
2,48.037481787633645,42.609908553431616,57.34166666666667,52.97931034482758
3,48.41510997644309,42.727972994323906,57.34166666666666,53.607881773399015
4,48.663347644965796,42.77415270703999,57.300000000000004,54.06133004926109
5,48.55102562164081,43.096352921957056,57.31249999999999,54.747126436781606
6,49.47656829654705,43.71155233265561,57.50833333333335,55.57758620689655
7,50.42853540532746,44.549376824774264,58.6,56.22413793103448
8,51.07128704366997,45.18977502922519,58.72,57.16206896551725
9,51.846074042760506,45.88293739827824,58.855999999999995,58.42068965517241
10,52.48916377254423,46.71951692212846,59.148,59.23275862068965
11,53.170881676252506,47.57365766508502,59.448,60.275862068965516
12,53.65781543347536,48.41289533501926,59.903999999999996,61.20862068965517
13,54.12874879421741,49.27507718933203,60.424,61.89310344827585
14,54.68591694661176,50.04888044915242,60.903999999999996,62.831034482758625
15,55.290818189827334,51.11405735560681,61.679166666666674,63.81034482758621
16,55.54109023452373,51.84109162526603,62.266666666666666,64.35172413793103
17,55.66659822157012,52.678491149498704,62.77499999999999,64.84827586206896
18,55.7979633415287,53.334638312392194,63.53333333333334,65.19310344827586
19,55.911245681466696,54.01108432628321,64.33194444444445,65.48448275862069
20,56.314183936833885,54.75401744820528,65.10138888888888,66.11724137931034
21,56.7789996115349,55.65124917210085,65.87083333333334,66.73620689655172
22,57.13263025816874,56.21292070901148,66.3125,67.08965517241379
23,57.42074137897606,56.80864354720076,66.73333333333333,67.40344827586208
24,57.83241156992345,57.383065322059394,67.19583333333333,67.8948275862069
25,58.37184250281252,58.05195831458869,67.70833333333334,68.33620689655172
26,58.93693443348773,58.68050905678854,67.95625000000001,69.2
27,59.60235068584633,59.362632843556426,68.24583333333334,70.09310344827585
28,59.9790073899805,59.69551659562531,68.30833333333334,70.54655172413793
29,60.05915983712155,60.01136444917099,68.30416666666666,71.15517241379311
30,60.431614514649354,60.186779323521755,68.275,71.60689655172415
31,60.684087617663,60.11608188459352,68.22916666666667,71.82068965517242
32,61.54436561975769,59.76867821494559,67.444,72.02758620689656
33,61.620857781118765,59.592052051831445,67.338,72.03103448275861
34,61.56832555899942,59.4858960433094,67.342,71.87586206896552
35,61.41888150766942,59.30160906987128,67.432,71.54482758620689
36,60.732737848877974,58.47543716886362,66.22361111111111,71.20862068965516
37,60.68084061608259,58.28195266918805,66.34940476190476,71.11724137931034
38,60.717585090240355,58.250479927838306,66.50104166666667,71.19310344827586
39,60.70779733079546,58.35219038700923,66.64120370370371,71.31206896551723
40,60.929472488240165,58.52273454295916,66.80833333333334,71.42068965517241
41,60.961139944948144,58.740600975253436,67.06527777777778,71.64827586206896
42,61.04955369234571,58.88626796300034,67.20532407407407,71.92758620689654
43,61.83682367532811,59.62210828836394,68.67377777777777,72.11379310344827
44,62.25310406903713,60.01855154137822,68.71422222222222,72.38275862068966
45,62.681501617228164,60.39344281984237,68.72666666666667,72.58103448275862
46,63.11127408539615,60.69546167085709,68.77111111111111,72.68141762452107
47,63.5616752478031,60.910700190189644,68.79955555555556,72.82145593869731
48,64.0438568777316,61.25627601270034,68.88666666666666,72.96283524904214
49,65.38441203915124,61.54377998039005,69.044,73.03352490421456
50,65.90135884647985,61.88360114592834,69.158,73.12758620689655
51,65.59237021206472,62.19404765648943,69.28399999999999,73.36551724137931
52,66.06371909568193,62.4938872842347,69.372,73.5741379310345
53,66.53943870030766,62.765393569048854,69.46,73.89655172413794
54,66.98653120387075,63.06471130747639,69.548,74.25862068965517
55,67.38515974804285,63.251442147935826,69.616,74.44310344827585
56,67.7112081360352,63.48136169697355,69.68,74.66896551724139
57,68.05003310950616,63.7223368919088,69.822,74.88620689655173
58,68.29251924867843,63.89117864637019,69.904,74.99137931034483
59,68.53909392905209,64.10197221802628,70.108,75.02758620689656
60,68.69230644745414,64.14673855959042,70.264,75.00689655172414
61,68.77647726252732,64.17593150856486,70.416,74.99655172413793
62,68.03210553136212,63.66379768832024,69.33749999999999,74.98965517241379
63,67.85552035930546,63.69744440377086,69.4875,74.9948275862069
64,67.55291841062133,63.72120231258943,69.6375,74.99655172413793
65,67.23432982940602,63.70614393841499,69.82708333333333,75.01034482758621
66,66.83131751130486,63.680438419147755,69.89583333333333,75.13275862068966
67,66.39104893194943,63.52545543233893,69.89166666666667,75.26551724137931
68,66.04810028533186,63.57827833708289,69.94166666666666,75.53448275862068
69,65.73816618712246,63.608239616208955,70.00416666666666,75.82758620689654
70,65.73517082239115,63.68451752351782,70.09166666666667,76.03793103448275
71,65.61173027314604,63.803349911461176,70.24166666666666,76.36896551724138
72,65.66487454323885,63.96082718227608,70.39999999999999,76.69655172413792
73,65.67932366717484,64.00979698816359,70.56666666666666,76.87586206896552
74,65.7696482462076,64.18551274012042,70.82083333333333,77.06551724137931
75,65.55058274650406,64.41911146024108,70.99166666666666,77.12758620689655
76,65.62683890943546,64.62874658216882,71.17916666666666,77.14827586206897
77,65.62468368918138,64.8284080353951,71.175,77.16551724137932
78,65.62319740132384,64.9759005071383,71.19583333333334,77.18620689655174
79,65.61928610230947,65.1823538098607,71.22500000000001,77.19310344827585
80,65.58236177461785,65.52162422573757,71.2625,77.20689655172414
81,65.53374415963951,65.79894111049434,71.29583333333333,77.23448275862069
82,65.72798220885231,66.17908547435647,71.32708333333333,77.28793103448277
83,65.7464060040343,66.3887656731302,71.33958333333334,77.38620689655171
