,rainbow1,rainbow2,rainbow3,rainbow4
0,72.6872380952381,69.47142857142858,55.29955555555555,52.213793103448275
1,72.86933333333333,69.43928571428572,55.327999999999996,52.23793103448276
2,73.11866666666667,69.42142857142858,55.38844444444444,52.5103448275862
3,73.61025641025641,69.48214285714286,55.692,52.80689655172414
4,73.97435897435898,69.64285714285714,55.916000000000004,53.12068965517242
5,74.3,69.79285714285714,56.14,53.43793103448275
6,74.58076923076922,69.92142857142858,56.34400000000001,53.94482758620689
7,74.88846153846154,70.14642857142857,56.716,54.52758620689655
8,75.17307692307692,70.41785714285713,57.136,55.51896551724138
9,75.45384615384616,70.68214285714285,55.79583333333333,56.21724137931034
10,75.88653846153846,70.95,57.92,57.4103448275862
11,76.1826923076923,71.13214285714285,57.424,58.19655172413794
12,76.5,71.29285714285714,57.536,59.110344827586204
13,76.71153846153847,71.38214285714285,57.833999999999996,60.03793103448275
14,76.95769230769231,71.50714285714285,58.216,61.0551724137931
15,77.88799999999999,71.7,58.684,62.3
16,78.12800000000001,71.89642857142857,59.086857142857134,63.04655172413793
17,77.69615384615385,72.14285714285714,59.419000000000004,64.10000000000001
18,78.00384615384615,72.29285714285714,59.792,64.84482758620689
19,78.31923076923077,72.47142857142856,60.368,65.39655172413792
20,78.67115384615384,72.65714285714286,60.728,65.87931034482757
21,78.90576923076922,72.80714285714285,61.42799999999999,66.22758620689655
22,79.30384615384615,73.02857142857144,61.88399999999999,66.56896551724138
23,79.53461538461539,73.35357142857143,62.275,66.97413793103448
24,79.73076923076923,73.61428571428571,62.53200000000001,67.22758620689655
25,79.83846153846153,73.85357142857143,62.88400000000001,67.6103448275862
26,79.8576923076923,74.09285714285714,63.38399999999999,67.84137931034483
27,79.82307692307693,74.26071428571429,63.82,67.99655172413793
28,79.78846153846153,74.4357142857143,64.196,68.08620689655173
29,79.74615384615385,74.61428571428571,64.56,68.18965517241378
30,79.6923076923077,74.78928571428571,64.832,68.35172413793103
31,79.57692307692307,75.07142857142857,66.6375,68.48103448275862
32,79.44807692307693,75.28928571428573,66.85416666666667,68.79310344827586
33,79.27692307692307,75.40357142857144,67.05416666666666,69.04137931034482
34,79.22692307692309,75.48214285714286,67.33333333333333,69.40689655172413
35,79.22307692307693,75.56428571428572,68.856,69.8103448275862
36,79.22692307692306,75.64999999999999,68.88799999999999,70.30344827586207
37,79.23461538461538,75.72500000000001,68.988,70.77931034482758
38,79.23846153846154,75.77857142857144,69.064,71.42413793103447
39,79.23846153846154,75.8,69.2,71.80862068965516
40,79.92399999999999,75.82142857142857,69.288,72.32758620689656
41,79.762,75.81785714285715,69.42399999999999,72.54137931034482
42,79.61,75.83571428571429,69.56,72.75862068965517
43,79.36399999999999,75.86428571428571,69.652,72.86206896551724
44,79.112,75.8892857142857,69.83885714285714,72.9241379310345
45,78.76,75.91785714285713,70.02971428571429,72.88620689655171
46,78.36800000000001,75.92857142857143,70.18857142857144,72.96896551724137
47,77.98,75.93571428571428,70.30342857142858,73.06206896551724
48,77.6,76.025,70.45028571428571,73.27931034482759
49,77.284,76.02499999999999,70.84914285714285,73.4241379310345
50,76.94755555555555,76.05,71.44,73.56206896551724
51,76.48311111111111,76.05357142857143,71.92577777777778,73.77586206896552
52,76.23066666666668,75.90714285714286,72.38933333333333,73.94137931034483
53,76.0221111111111,75.75,72.86355555555556,74.15172413793104
54,75.99111111111111,75.57500000000002,73.26488888888889,74.23103448275862
55,75.87991452991453,75.38214285714285,73.65333333333334,74.23793103448276
56,75.87222222222223,75.08928571428571,74.24777777777778,74.21724137931034
57,75.87606837606837,74.95357142857144,74.84711111111112,74.13448275862069
58,75.82692307692308,74.65714285714284,75.88240740740741,74.07241379310345
59,75.8076923076923,74.52142857142856,76.19305555555556,74.07241379310345
60,75.65384615384616,74.36071428571428,76.14583333333333,74.05172413793103
61,75.532,74.23214285714286,76.10416666666667,74.11896551724138
62,75.374,74.23214285714286,76.10416666666667,74.21034482758621
63,75.214,74.23571428571428,75.48194444444444,74.48620689655172
64,75.044,74.27857142857144,74.1,74.84137931034482
65,74.992,74.29642857142858,73.9304347826087,75.19310344827586
66,74.92399999999999,74.43214285714285,73.81014492753623,75.57931034482758
67,74.876,74.45000000000002,73.51159420289855,75.97241379310344
68,74.808,74.59642857142856,73.54927536231885,76.44137931034483
69,74.884,74.56071428571428,73.59710144927536,76.71551724137932
70,74.8875,74.56428571428572,73.6144927536232,77.11724137931033
71,74.8125,74.55357142857143,73.5840579710145,77.34482758620689
72,74.70416666666665,74.50357142857142,73.94107142857142,77.5103448275862
73,74.64004629629629,74.42142857142858,75.00228571428572,77.50689655172415
74,74.434375,74.33571428571429,75.02114285714286,77.48275862068964
75,74.26666666666667,74.26428571428572,75.05542857142858,77.39655172413794
76,74.1375,74.19642857142857,75.07828571428573,77.25689655172413
77,74.02083333333333,74.09285714285716,74.78857142857143,77.15862068965517
78,73.825,73.96071428571427,74.664,77.00689655172415
79,73.6375,73.97142857142856,74.56933333333333,76.90689655172415
80,73.42604166666666,74.08571428571429,74.524,76.80689655172414
81,73.23958333333333,74.20357142857142,74.44,76.70689655172414
82,72.9857638888889,74.26071428571429,74.204,76.64827586206897
83,72.81290509259259,74.39642857142857,74.064,76.62068965517241
84,72.49166666666666,74.50714285714285,73.936,76.62068965517241
85,72.28333333333333,74.60357142857141,73.836,76.62068965517241
86,72.075,74.52142857142857,73.712,76.62068965517241
87,71.92083333333333,74.42142857142858,73.632,76.62068965517241
88,71.75,74.46785714285714,73.564,76.62068965517241
