,rainbow1,rainbow2,rainbow3,rainbow4
0,43.90908780303276,48.498471560308545,52.848,53.11034482758621
1,44.065768089662264,48.16018355089757,52.843999999999994,53.15172413793104
2,44.27181619764481,47.902975183506,52.98,53.19310344827586
3,44.528512726915274,47.52814609130751,53.12799999999999,53.24137931034483
4,44.8128114695394,47.12894993876776,53.29600000000001,53.30689655172414
5,45.132106749684255,46.895427133968475,53.48,53.41724137931034
6,45.4742204082361,46.81628190961419,53.672,53.517241379310335
7,46.55402148832153,46.88385466539461,53.78,53.62413793103448
8,47.38968786780614,47.03095484153309,53.83599999999999,53.94137931034483
9,47.87241016204754,47.14032171553442,53.9,54.21896551724138
10,48.44983824941027,47.40093130801644,54.048,54.61379310344827
11,48.87960340788709,47.42443252574107,54.128,54.86896551724138
12,49.2530505437131,47.43338840713194,54.192,55.12068965517241
13,49.61137624116058,47.63078575830996,54.30799999999999,55.34827586206896
14,49.9028257341641,47.883773337471524,54.556000000000004,55.55862068965518
15,50.18884831356633,48.142137657130625,54.815999999999995,55.76206896551724
16,50.4118562557653,48.34524249541289,55.071999999999996,55.94137931034483
17,50.55256498533822,47.35404056849609,55.332,56.07241379310345
18,51.27897713528163,47.60706809646597,55.628,56.13620689655173
19,51.52511514423013,47.945234026681945,55.983999999999995,56.35862068965517
20,51.91407109448575,48.252302240714776,56.348,56.56551724137931
21,52.320096989928395,48.66464546816025,56.70400000000001,56.820689655172416
22,54.108269646827104,49.126863140707776,57.068000000000005,57.13103448275861
23,54.55170709092936,48.37078678444715,57.416000000000004,57.35517241379311
24,54.98722032163755,48.81813347352937,57.668,57.56896551724139
25,55.518494014313916,49.34438882026901,57.943999999999996,57.98448275862069
26,56.01426989433514,49.95313261433549,58.29200000000001,58.282758620689656
27,56.48114835687536,50.59161016549979,58.665333333333336,58.66206896551724
28,56.89853508016657,51.167432634152426,59.02700000000001,58.834482758620695
29,57.497857863397215,51.77561905799606,59.51599999999999,59.07241379310344
30,57.919599237223274,52.32483837022297,60.016999999999996,59.258620689655174
31,58.3909578677564,52.921769702469746,60.57,59.48620689655172
32,58.874895692060086,53.5006758001913,61.051,59.76896551724138
33,59.35606473458357,54.12495985360916,61.445,60.179310344827584
34,59.166886583698506,54.684528798314496,61.83771428571429,60.39482758620689
35,59.46820593232957,55.12325244894813,62.07866666666667,60.679310344827584
36,59.74597280656493,55.4472132924431,62.33333333333334,60.86551724137931
37,59.946249330466834,55.67902338999191,62.381714285714295,61.05172413793103
38,60.227670901664055,55.913845105491205,62.61800000000001,61.1551724137931
39,61.128111529317266,56.0524684098136,62.770999999999994,61.29655172413793
40,61.24239465768849,56.15062865345478,62.903999999999996,61.36206896551724
41,61.4770728358188,56.275927041524305,63.12500000000001,61.48103448275862
42,61.78817956312201,56.574700520306,63.67400000000001,61.56206896551724
43,62.177802392489774,56.893835017407675,64.17399999999999,61.686206896551724
44,62.413706131689494,57.142634741934856,64.57466666666667,61.772413793103446
45,62.875686084161224,57.468838460765895,65.08800000000001,61.86551724137931
46,63.241962279308986,57.7594148278371,65.52799999999999,61.95862068965518
47,63.540983438648595,58.07112211098014,66.108,62.03448275862069
48,63.77655562706275,58.36305813592353,66.688,62.07931034482758
49,63.99947010956617,58.75206878278086,67.296,62.141379310344824
50,64.21781119379906,59.04697260165162,67.9,62.29137931034482
51,64.43921089702349,59.426571693194354,68.35199999999999,62.51896551724138
52,64.70572980686084,60.05600983329626,68.98577777777778,62.93793103448276
53,64.78666831203914,60.41854969548335,69.37377777777778,63.217241379310344
54,65.04209533798449,60.92866615461929,70.019,63.6448275862069
55,65.24549380045062,61.42159776617112,70.538,64.09310344827587
56,64.7906621865447,62.08631964752299,71.12100000000001,64.54137931034484
57,65.86219599446589,62.71175873133456,71.61200000000001,64.98965517241379
58,66.2559694918201,63.35552219600929,71.93900000000001,65.61551724137931
59,66.53195907501627,64.01681458583343,72.25399999999999,65.97241379310344
60,66.83765567971102,64.64868752647953,72.585,66.32413793103449
61,67.03552954009001,65.15911564279551,72.788,66.51724137931035
62,67.25867693356867,65.77533326754853,73.036,66.73103448275863
63,67.45655247301765,66.46636852753664,73.588,66.8
64,67.68744931044439,67.2061198678603,74.084,66.85172413793103
65,67.83960549678459,67.87057696954133,74.5,66.87241379310345
66,68.0696824963554,68.51632752069806,74.72,67.2448275862069
67,68.68220507451423,69.09374706523063,74.88799999999999,67.51551724137931
68,68.80919264111249,69.74890556691186,75.12800000000001,67.86896551724138
69,70.87418369575423,70.41783173692329,75.36399999999999,68.24827586206897
70,71.10994385429676,71.07018403174521,75.62400000000001,68.60344827586206
71,71.34145274388365,71.60846376508857,75.81200000000001,69.00689655172414
72,71.55951164064277,72.13764751584822,76.024,69.41724137931034
73,71.74746000709554,72.62959144625309,76.176,69.86896551724138
74,72.24434134048121,72.97261426526414,76.092,70.34827586206896
75,70.35749653883727,73.30240480355316,76.09866666666667,70.71551724137932
76,70.30256875237525,73.58797803435246,76.21400000000001,70.93103448275862
77,70.43730088930276,73.99599949796244,76.376,71.2896551724138
78,70.47012117107377,74.24185526092681,76.52533333333332,71.38275862068966
79,70.53783630090105,74.54761532117658,76.70857142857142,71.5
80,70.50206525113141,74.79119556892302,76.925,71.48620689655172
81,70.52941546808498,75.01811773087105,77.10622222222223,71.5206896551724
82,70.59935560144888,75.2187639168408,77.308,71.56896551724138
83,70.64024344884251,75.39304562009224,77.42399999999999,71.66379310344828
84,70.67337066550108,75.5288310486905,77.508,71.72758620689656
85,70.6428124494781,75.63507368629851,77.584,71.84137931034483
