29,time,6-Resp1,6-Resp2,6-Resp3,6-Resp4,6-Resp5,6-Resp6,6-Resp7,6-Resp8,6-Resp9,6-Resp10,6-Resp11,6-Resp12,6-Resp13,6-Resp14,6-Resp15,6-Resp16,6-Resp17,6-Resp18,6-Resp19,6-Resp20,6-Resp21,6-Resp22,6-Resp23,6-Resp25,6-Resp26,6-Resp27,6-Resp28,6-Resp29,6-Resp30
,20,50,51,50,51,50,48,53,61,48,51,54,50,56,47,46,50,49,49,42,96,50,50,50,40,52,48,66,56,55
,21,50,51,50,51,50,48,53,61,48,51,54,50,56,47,46,50,49,49,42,96,50,50,50,40,52,48,66,56,57
,22,50,51,50,51,50,48,53,57,48,51,54,50,56,47,46,50,49,49,42,96,50,50,50,40,52,48,66,56,59
,23,50,51,50,51,50,48,53,59,48,51,54,50,56,47,46,50,49,49,42,96,50,50,50,40,52,48,66,56,58
,24,50,51,50,51,50,48,53,62,48,51,54,50,56,47,46,50,49,49,42,96,50,50,50,40,52,48,66,56,58
,25,50,51,50,51,50,48,53,62,48,51,54,50,56,47,46,50,49,49,42,96,50,50,50,40,52,48,66,56,58
,26,50,51,50,51,50,48,53,62,48,51,54,50,56,47,46,50,49,49,42,96,50,50,50,40,52,48,66,56,58
,27,50,51,50,51,50,48,53,63,48,51,54,50,56,47,46,50,49,49,42,96,50,50,50,40,52,48,66,56,58
,28,50,51,50,51,50,48,53,64,48,51,54,50,56,47,46,50,49,49,42,96,50,50,50,40,52,48,66,58,58
,29,50,51,50,51,50,48,53,68,48,51,54,50,56,47,46,52,49,49,42,96,50,50,50,40,52,48,66,60,58
,30,50,51,50,51,50,48,53,70,48,51,54,50,56,47,46,52,49,49,42,96,50,50,50,40,52,48,66,61,58
,31,50,51,50,51,50,48,53,71,48,51,54,50,56,47,60,54,49,49,42,96,50,50,50,40,52,48,66,61,58
,32,50,51,50,51,50,48,53,73,48,51,54,50,56,47,46,56,49,49,42,96,50,50,50,40,64,48,66,61,61
,33,50,51,50,51,50,48,53,72,48,51,54,50,56,47,46,58,49,49,42,96,50,50,50,40,69,48,66,61,61
,34,50,51,50,51,50,48,53,72,48,51,54,50,56,47,46,63,49,49,42,96,50,50,50,40,69,48,66,61,61
,35,50,51,50,51,50,48,53,72,48,51,54,50,56,47,46,63,49,49,42,96,50,50,50,40,69,48,66,61,61
,36,50,51,50,51,50,48,53,72,48,51,54,50,56,47,46,63,49,49,42,96,50,50,50,40,69,48,66,61,61
,37,50,51,50,51,50,48,53,72,48,51,54,50,56,47,46,63,49,49,42,96,50,50,50,40,69,48,66,61,61
,38,50,51,50,51,50,48,53,72,48,51,54,50,56,47,46,63,49,49,42,96,50,50,50,40,69,48,66,61,61
,39,50,51,50,51,50,48,53,72,48,51,54,50,56,47,59,63,49,49,42,96,50,50,50,40,69,48,66,61,61
,40,50,51,50,51,50,48,53,72,48,51,54,50,56,47,67,63,49,49,42,96,50,50,50,40,69,48,66,61,61
,41,50,51,50,51,50,48,53,74,48,51,54,50,56,47,67,63,49,49,42,96,50,50,50,40,69,48,66,61,61
,42,50,51,50,51,50,48,53,74,48,51,54,50,56,47,67,63,49,49,42,96,50,50,50,40,69,48,66,62,61
,43,50,51,50,51,50,48,53,74,48,51,54,50,56,47,67,63,49,49,42,96,50,50,50,40,69,48,66,61,61
,44,50,51,50,51,50,48,53,74,48,51,54,50,56,47,67,63,49,49,42,96,50,50,50,40,69,48,66,61,61
,45,50,51,50,51,50,48,53,74,48,51,54,50,55,47,67,63,49,49,42,96,50,50,50,40,69,48,66,65,61
,46,50,51,50,51,50,48,53,74,48,51,54,50,54,47,67,63,49,49,42,96,50,50,50,40,69,48,66,65,61
,47,50,51,50,51,50,48,53,74,48,51,54,50,54,47,67,63,49,49,42,96,50,50,50,40,69,48,66,65,61
,48,50,51,50,51,50,48,53,74,48,51,54,50,54,47,67,63,49,49,42,96,50,50,50,40,69,48,66,65,61
,49,50,51,50,51,50,0,53,73,48,51,54,50,54,47,67,63,49,49,42,96,50,50,50,40,69,48,66,65,61
,50,50,51,50,51,50,0,53,69,48,51,54,50,54,47,67,63,49,49,42,96,50,50,50,40,69,48,66,65,61
,51,50,51,50,51,50,48,53,67,48,51,54,50,54,47,67,63,49,49,42,96,50,50,50,40,69,48,66,65,61
,52,50,51,50,51,50,48,53,66,48,51,54,50,54,47,67,63,49,49,42,96,50,50,50,40,69,48,66,65,61
,53,50,51,50,51,50,48,53,66,48,51,54,50,54,47,67,63,49,49,42,96,50,58,50,40,69,48,66,65,61
,54,50,51,50,51,50,48,53,71,48,51,54,50,54,47,67,63,49,49,42,96,50,65,50,40,69,48,66,65,61
,55,50,51,51,51,50,48,53,74,48,51,54,50,54,47,67,63,49,49,42,96,50,67,50,40,69,48,66,65,61
,56,50,51,77,51,50,48,53,78,48,51,54,50,54,47,67,63,49,49,42,96,50,68,50,40,69,48,66,65,61
,57,50,51,67,51,50,48,53,82,48,51,54,50,54,47,67,63,49,49,42,96,50,69,50,40,69,48,66,65,61
,58,50,51,67,51,50,48,53,82,48,51,54,50,54,47,67,63,49,49,42,96,50,72,50,40,69,48,66,67,61
,59,50,51,50,51,50,48,53,82,48,51,54,50,54,47,67,63,49,49,42,96,50,63,50,40,69,48,66,67,61
,60,50,51,48,51,50,48,53,82,48,51,54,50,54,47,67,60,49,49,42,96,50,46,50,40,69,48,66,67,61
,61,50,51,48,51,50,-1,53,81,48,51,54,50,54,47,67,49,49,49,42,96,50,44,50,40,69,48,66,67,61
,62,51,31,49,51,50,-1,53,81,48,51,92,50,54,47,67,49,49,49,42,96,50,51,50,40,69,49,66,67,61
,63,87,31,50,51,50,-1,53,80,48,51,92,50,54,47,67,49,49,49,42,90,50,49,65,40,65,73,57,67,61
,64,61,28,50,51,50,-1,53,51,48,51,92,50,54,47,67,49,49,49,42,49,50,49,74,40,51,81,51,67,61
,65,54,63,49,56,50,-1,53,47,56,51,56,50,54,47,67,49,49,57,42,49,50,48,87,40,51,78,49,67,61
,66,54,66,49,91,50,48,53,48,65,51,55,50,54,47,67,49,49,67,42,49,50,52,91,40,51,50,50,67,61
,67,54,50,48,93,50,48,53,50,50,51,55,66,54,47,67,49,49,66,42,49,50,51,91,40,51,49,50,67,59
,68,54,50,48,52,50,48,53,50,50,51,55,81,54,47,67,49,49,58,42,49,50,51,91,40,51,49,50,67,59
,69,54,50,47,52,50,48,53,50,50,51,55,81,54,47,67,49,49,52,42,49,50,51,91,40,51,49,50,69,56
,70,54,50,47,52,50,48,53,50,50,51,55,81,54,47,67,49,49,52,42,49,50,51,91,40,51,49,50,69,50
,71,54,50,47,52,50,48,53,50,50,51,55,81,54,47,67,49,49,52,42,49,50,51,91,40,51,49,50,71,49
,72,54,50,47,52,50,48,53,50,50,51,55,81,54,47,67,49,49,52,42,49,50,51,91,43,51,49,50,72,49
,73,54,50,47,52,50,-1,53,50,50,51,55,82,46,47,67,49,49,52,42,49,50,51,91,39,51,49,50,72,49
,74,54,50,47,52,50,-1,53,52,50,51,55,67,39,47,67,49,49,52,42,49,50,51,91,35,51,49,50,72,49
,75,54,50,47,52,50,-1,53,55,50,51,55,51,56,47,67,49,49,52,42,49,50,51,56,35,51,49,50,72,49
,76,54,50,63,52,50,-1,53,59,50,51,55,51,55,47,67,49,49,52,42,49,50,51,48,35,51,49,50,72,49
,77,54,50,70,52,50,-1,53,63,50,51,55,51,55,47,67,49,49,52,42,49,50,51,52,35,51,49,50,72,49
,78,54,50,52,52,50,-1,53,67,50,51,55,51,55,47,67,49,49,52,42,49,50,51,52,35,51,49,50,72,49
,79,54,50,50,52,50,-1,53,69,50,51,55,51,55,47,67,50,49,52,42,49,50,51,49,35,51,49,50,72,49
,80,54,50,50,52,50,-1,53,69,50,51,55,51,55,47,67,53,49,52,42,49,50,51,49,35,51,49,50,72,49
,81,54,50,50,52,50,-1,53,69,50,51,55,51,55,47,67,52,49,52,42,49,59,51,50,35,51,49,50,72,49
,82,53,50,50,52,50,-1,53,72,50,51,55,51,55,47,67,52,49,52,42,49,69,51,50,35,51,49,50,72,49
,83,53,50,50,52,50,48,53,72,50,51,55,51,55,47,67,52,49,52,42,49,69,51,50,35,51,49,50,72,49
,84,53,50,50,52,50,48,53,72,50,51,55,51,55,47,67,52,49,52,42,66,51,51,50,36,51,49,50,72,49
,85,53,50,50,52,50,72,53,72,50,51,55,51,55,47,67,52,49,52,42,78,47,51,50,46,51,49,50,72,49
,86,53,50,50,52,56,75,53,72,50,51,55,51,55,47,48,52,49,52,42,78,48,51,50,46,51,49,50,72,55
,87,53,50,50,52,58,75,53,72,50,51,55,51,55,47,48,52,49,52,42,78,48,52,50,47,51,49,50,72,56
,88,53,50,50,52,97,75,53,74,50,51,55,51,55,47,48,52,49,52,42,78,48,51,50,47,51,49,66,72,56
,89,53,50,50,52,100,75,53,76,50,51,55,51,55,47,48,56,49,52,42,78,48,60,50,51,51,49,70,72,56
,90,53,50,50,52,80,48,53,79,50,51,55,51,55,47,48,67,49,52,42,95,48,66,50,64,51,49,70,72,56
,91,53,50,50,52,80,48,53,79,50,51,55,51,55,47,48,68,49,52,42,95,48,79,50,63,51,49,70,72,56
,92,53,50,50,52,80,48,53,79,50,51,55,51,55,47,48,70,49,52,42,95,48,100,50,63,51,49,70,72,56
,93,53,50,50,52,90,48,53,79,50,51,55,51,55,47,48,69,49,53,42,95,48,100,50,62,51,49,77,72,56
,94,53,50,50,52,90,48,53,79,50,51,55,51,55,47,48,69,49,62,42,95,48,100,50,62,51,49,79,74,56
,95,59,50,50,52,90,48,53,79,50,51,55,51,55,47,48,69,49,75,42,95,48,100,50,62,51,49,82,75,56
,96,84,58,50,52,90,48,53,79,50,51,55,51,55,47,48,69,49,77,42,95,48,94,50,63,80,49,83,75,56
,97,84,67,50,52,90,48,53,81,50,51,55,51,55,47,48,73,49,78,42,95,48,93,50,66,82,49,84,75,56
,98,89,67,50,52,90,48,53,84,50,51,55,51,55,47,48,75,49,77,42,95,48,100,50,67,82,49,86,75,56
,99,89,76,50,52,90,48,53,84,50,51,55,51,55,47,48,78,49,67,42,95,48,100,50,67,82,49,87,75,56
,100,89,76,50,52,90,48,53,84,50,51,55,51,55,47,48,78,49,52,42,95,48,100,50,66,82,49,87,75,56
,101,81,76,50,52,90,48,53,86,50,51,89,51,55,47,48,78,49,52,42,95,48,100,50,67,82,49,87,75,56
,102,63,76,50,86,90,48,53,86,50,51,100,51,55,47,60,78,49,52,42,95,48,100,50,65,82,49,87,75,57
,103,59,76,50,95,90,48,53,86,50,51,67,51,54,47,60,78,49,52,42,95,48,100,50,70,82,49,87,75,60
,104,61,76,50,95,90,48,53,86,50,51,91,51,54,47,60,85,49,52,42,95,48,96,50,70,82,49,87,75,61
,105,97,76,50,95,90,48,53,86,50,51,100,51,54,47,60,85,49,52,42,95,48,84,50,70,82,49,87,75,61
,106,97,76,50,95,90,48,53,86,50,51,100,51,54,47,60,85,49,52,42,95,48,65,50,71,82,49,87,75,61
,107,97,76,50,95,90,48,53,86,50,51,100,51,54,47,60,85,49,52,42,95,48,52,50,72,82,49,87,75,61
,108,97,76,50,95,90,48,53,87,50,51,100,51,54,47,60,89,51,52,42,95,49,48,50,72,82,49,87,75,61
,109,97,76,50,95,90,48,53,87,50,51,100,51,54,47,60,89,40,52,42,95,52,50,50,72,82,49,87,74,61
,110,97,76,45,95,90,48,53,89,50,51,100,51,64,47,60,89,40,52,42,95,69,50,51,72,82,49,87,72,71
,111,97,76,64,95,90,48,53,89,50,51,100,51,74,47,60,89,40,52,42,95,69,50,65,72,82,49,87,74,75
,112,97,76,63,95,90,48,53,89,50,51,100,51,74,47,60,89,40,52,42,95,69,50,85,72,82,49,87,74,75
,113,95,76,63,95,90,48,53,89,50,51,100,51,74,47,60,89,37,52,42,95,69,50,96,72,82,49,87,76,75
,114,55,76,63,95,90,47,53,89,50,51,100,51,74,47,60,89,34,52,42,95,69,50,97,72,82,49,87,76,75
,115,54,76,63,95,90,69,53,89,50,51,100,51,74,47,60,90,34,52,42,95,69,50,100,72,82,49,87,76,75
,116,52,76,65,95,90,74,53,89,50,51,100,51,74,47,60,90,35,52,42,95,69,50,100,72,82,49,87,76,75
,117,51,76,82,95,90,80,53,89,50,51,100,56,74,47,60,90,35,52,42,95,69,50,100,72,82,49,87,76,75
,118,50,76,82,95,90,79,53,89,50,51,100,75,74,47,60,90,36,52,42,95,69,50,100,72,82,49,87,76,75
,119,50,76,82,95,90,79,53,89,50,51,100,93,74,47,60,90,43,52,42,95,69,50,100,72,82,65,87,76,75
,120,50,76,82,95,90,78,53,89,50,51,100,97,74,47,60,90,49,52,42,95,69,50,100,72,82,95,87,76,75
,121,50,76,82,95,90,78,53,89,50,51,100,97,74,47,60,90,49,52,42,95,69,50,100,72,82,95,87,76,75
,122,50,76,82,95,90,78,53,89,50,51,100,97,74,47,60,90,49,52,42,95,69,50,100,74,82,95,87,76,75
,123,50,76,82,95,90,78,53,89,50,51,100,97,74,47,60,90,49,52,42,95,69,50,100,74,82,95,87,76,75
,124,50,76,82,95,90,50,53,89,50,51,100,97,74,47,60,58,49,52,42,95,69,50,100,74,82,95,87,76,75
,125,50,76,82,95,90,49,53,89,50,51,100,97,74,47,60,52,49,52,42,95,69,50,100,74,82,95,87,76,75
,126,50,76,82,95,90,49,53,89,50,51,100,97,74,47,60,50,49,52,42,95,69,50,100,74,82,95,87,76,75
,127,50,76,82,95,90,49,53,89,50,51,100,97,74,47,60,50,49,52,42,95,69,50,100,74,82,95,87,76,75
,128,50,76,82,95,90,49,53,89,50,51,100,97,74,47,60,50,49,52,42,95,69,50,100,74,82,95,87,76,76
,129,50,76,82,95,90,49,53,89,50,51,100,97,74,47,60,50,49,52,42,95,69,50,100,74,82,95,87,76,77
,130,50,76,82,95,90,49,53,89,50,51,100,97,74,47,60,50,49,52,42,95,69,50,100,75,82,95,87,76,77
,131,50,76,82,95,90,49,53,89,50,51,100,97,74,47,60,50,49,52,42,95,69,50,100,75,82,95,87,76,77
,132,50,76,82,95,90,49,53,89,50,51,100,97,74,47,60,50,49,52,42,95,69,50,100,75,82,95,87,76,77
,133,50,76,82,95,90,49,53,89,50,51,100,97,74,47,60,50,49,52,42,95,69,54,100,75,82,95,87,76,76
,134,50,76,82,95,90,49,53,89,50,51,100,97,82,47,60,50,49,52,42,95,69,58,100,75,82,95,87,76,77
,135,50,76,82,95,90,49,53,89,50,51,100,84,82,47,60,50,49,52,42,95,69,71,100,75,82,95,87,76,77
,136,50,76,82,95,90,49,53,89,50,51,100,84,82,47,60,50,49,52,42,95,69,74,100,75,82,95,87,76,76
,137,50,76,82,95,90,49,53,89,50,51,100,84,82,47,60,50,49,52,42,95,69,80,100,75,82,95,87,76,76
,138,50,76,82,95,93,49,53,89,50,51,100,84,82,47,60,50,49,52,42,95,69,86,100,75,82,95,87,76,77
,139,50,76,82,95,96,49,53,89,50,51,100,84,82,47,60,50,49,52,42,95,69,96,100,75,82,95,87,76,77
,140,50,76,82,95,99,49,53,89,50,51,100,84,82,47,60,50,49,52,42,95,69,100,100,75,82,95,87,76,77
,141,50,76,82,95,99,1,53,89,50,51,100,84,82,47,60,50,49,52,42,95,69,100,100,75,82,95,87,76,77
,142,50,76,82,95,99,49,53,89,50,51,100,84,82,47,60,50,49,52,42,95,69,100,100,75,82,95,87,76,77
,143,50,76,82,95,99,49,53,89,50,51,100,84,82,47,60,50,49,52,42,95,69,100,100,75,82,95,87,76,77
,144,50,76,82,95,99,49,53,89,50,51,100,84,82,47,60,50,49,52,42,95,69,100,100,75,82,95,87,76,77
,145,50,76,82,95,99,49,53,89,50,51,100,84,82,47,60,50,49,52,42,95,69,100,100,76,82,95,87,76,77
,146,50,76,82,95,99,33,53,89,50,51,100,84,82,47,60,50,49,52,42,95,69,100,100,76,82,95,87,76,77
,147,50,76,82,95,99,49,53,89,50,51,100,84,82,47,60,50,49,52,42,95,69,100,100,76,82,95,87,76,77
,148,50,76,82,95,99,49,53,89,50,51,100,84,82,47,68,50,49,52,42,95,69,100,100,76,82,95,87,76,77
,149,50,76,82,95,99,49,53,89,50,51,100,84,82,47,76,50,49,52,42,95,69,100,100,76,82,95,87,76,77
,150,50,76,82,95,99,49,53,89,50,51,100,84,82,47,76,50,49,52,42,95,69,100,100,76,82,95,87,76,77
,151,50,76,82,95,99,49,53,89,50,51,100,84,82,47,76,50,49,52,42,95,69,100,100,76,82,95,87,76,77
,152,50,76,82,95,99,49,53,89,50,51,100,84,82,47,76,50,49,52,42,95,69,100,100,76,82,95,87,76,100
,153,50,76,82,95,99,49,53,89,50,69,100,84,82,47,76,50,49,52,42,95,69,100,100,76,82,95,87,76,100
,154,50,76,82,95,99,49,53,89,50,74,100,84,82,47,76,50,49,52,42,95,69,100,100,76,82,95,87,76,100
,155,50,76,82,95,99,49,53,89,50,74,100,84,82,47,76,50,49,52,42,95,69,100,100,76,82,95,87,76,100
,156,50,76,82,95,99,49,53,87,50,74,100,84,82,47,76,50,49,52,42,95,69,100,100,76,82,95,87,76,100
,157,50,76,82,95,99,49,53,85,50,74,100,84,82,47,76,50,49,52,42,95,69,100,100,76,82,95,87,76,100
,158,50,76,82,95,99,49,53,84,50,74,100,84,82,47,76,50,49,52,42,95,69,100,100,76,82,95,87,76,100
,159,50,76,82,95,99,49,53,84,50,74,100,84,82,47,76,50,49,52,42,95,69,100,100,76,82,95,87,76,100
,160,50,76,82,95,99,49,53,84,50,74,100,84,82,47,76,50,49,52,42,95,69,100,100,77,82,95,87,76,100
,161,50,76,82,95,99,49,53,84,50,74,100,84,82,47,76,50,49,52,42,95,69,100,100,77,82,95,87,76,100
,162,50,76,82,95,99,49,53,84,50,74,100,84,82,47,76,50,49,52,42,95,69,100,100,77,82,95,87,76,100
,163,50,76,82,95,99,49,53,84,50,74,100,84,82,47,76,50,49,52,42,95,69,100,100,77,82,95,87,76,100
,164,50,76,82,95,99,49,53,84,50,74,100,84,82,47,76,50,49,52,42,95,69,100,100,77,82,95,87,76,100
,165,50,76,82,95,99,49,53,84,50,74,100,84,82,47,76,50,49,52,42,95,69,100,100,77,82,95,87,76,100
,166,50,76,82,95,99,49,53,84,50,74,100,84,82,47,76,50,49,52,42,95,69,100,100,77,82,95,87,76,100
,167,50,76,82,95,99,49,53,83,50,74,100,84,82,47,76,50,49,52,42,95,69,100,100,77,82,95,87,76,100
,168,50,76,82,95,99,49,53,84,50,74,100,84,82,47,76,50,49,52,42,95,69,100,100,77,82,95,87,76,100
,169,50,76,82,95,99,49,53,84,50,74,100,84,82,47,76,50,49,52,42,95,69,100,100,77,82,95,87,76,100
,170,50,76,82,95,99,-1,53,84,50,74,100,84,82,47,76,50,49,52,42,95,69,100,100,77,82,95,87,76,100
,171,50,76,83,95,99,49,53,87,50,74,100,84,82,47,76,50,49,52,42,95,69,100,100,77,82,95,87,76,100
,172,50,76,83,95,99,49,53,88,50,74,100,84,82,47,76,50,48,52,42,95,69,100,100,89,82,95,91,76,100
,173,50,76,83,95,99,49,53,88,50,74,100,84,82,47,76,63,44,52,42,95,69,100,100,89,82,95,91,78,100
,174,50,76,84,95,99,49,53,88,50,74,100,84,82,47,76,64,56,52,42,95,69,100,100,89,82,95,91,79,100
,175,50,76,84,95,99,49,53,88,50,74,100,84,82,47,76,72,57,52,42,95,69,100,100,89,82,95,91,79,100
,176,50,76,84,95,99,49,53,88,50,74,100,84,82,47,76,72,57,52,42,95,69,100,100,89,82,95,91,79,100
,177,50,76,84,95,99,49,53,91,50,74,100,84,82,47,76,73,57,52,42,95,69,100,100,89,82,95,91,79,100
,178,50,76,84,95,99,49,53,92,50,74,100,84,82,47,76,75,57,52,42,95,69,100,100,89,82,95,91,79,100
,179,50,76,86,95,99,49,53,93,50,74,100,84,82,47,76,75,57,52,42,95,69,100,100,89,82,95,91,79,100
,180,50,76,86,95,99,49,53,93,50,74,100,84,82,47,76,75,57,52,42,95,69,100,100,89,82,95,91,79,100
,181,50,76,86,95,99,49,53,93,50,74,100,84,82,47,76,75,57,52,42,95,69,100,100,88,82,95,91,79,100
,182,50,76,86,95,99,49,53,93,50,74,100,84,82,47,76,75,57,52,42,95,69,100,100,88,82,95,91,79,100
,183,50,76,86,95,99,49,53,93,50,74,100,84,82,47,76,75,57,52,42,95,69,100,100,88,82,95,91,79,100
,184,50,76,86,95,96,49,53,93,50,74,100,84,82,47,76,75,57,52,42,95,69,100,100,88,82,95,91,79,100
,185,50,76,86,95,96,49,53,93,50,74,100,84,82,47,76,75,57,52,42,95,69,100,100,88,82,95,91,79,100
,186,50,76,86,95,96,49,53,93,50,74,100,84,82,47,76,75,57,52,42,95,69,100,100,88,82,95,91,79,100
,187,50,76,86,95,96,49,53,93,50,74,100,84,82,47,76,75,57,52,42,95,69,100,100,88,82,95,91,79,100
,188,50,76,86,95,96,49,53,91,50,74,100,84,82,47,76,75,57,52,50,95,69,100,100,88,82,95,91,79,100
,189,50,76,86,95,96,49,53,91,50,74,100,84,82,47,76,75,57,52,50,95,69,100,100,88,82,95,91,79,100
,190,50,76,86,95,96,49,53,91,50,74,100,84,82,47,76,75,57,52,50,95,69,100,100,88,82,95,91,79,100
,191,50,76,86,95,96,49,53,91,50,74,100,84,82,47,76,75,57,52,50,95,69,100,100,88,82,95,91,79,100
,192,50,76,86,95,96,49,53,91,50,74,100,84,82,47,76,75,57,52,50,95,69,100,100,88,82,95,91,79,100
,193,50,76,86,95,96,49,53,91,50,74,100,84,82,47,76,75,57,52,57,95,69,100,100,88,82,95,91,79,100
,194,50,76,86,95,96,49,53,91,50,74,100,84,82,47,76,75,57,52,65,95,69,100,100,88,82,95,91,79,100
,195,50,76,86,95,96,49,53,89,50,74,100,84,82,47,76,75,57,52,64,95,69,100,100,88,82,95,91,79,100
,196,50,76,86,95,96,49,53,89,50,74,100,84,82,47,76,75,57,52,63,95,69,100,100,88,82,95,91,79,100
,197,50,76,86,95,96,49,53,89,50,74,100,84,82,47,76,75,57,52,63,95,69,100,100,88,82,95,91,79,100
,198,50,76,86,95,96,49,53,88,50,74,100,84,82,47,76,76,57,52,63,95,69,100,100,88,82,95,91,79,100
,199,50,76,86,95,96,49,65,88,50,74,100,84,82,47,76,76,57,52,63,95,69,100,100,88,82,95,91,79,100
,200,50,76,86,95,96,49,65,88,50,74,100,84,82,47,76,76,57,52,63,95,69,100,100,88,82,95,91,79,100
,201,50,76,86,95,96,49,65,86,50,74,100,84,82,47,76,76,57,52,63,95,69,100,100,88,82,95,91,79,100
,202,50,76,86,95,96,49,65,86,50,74,100,84,82,47,76,76,57,52,63,95,69,100,100,88,82,95,91,79,100
,203,50,76,86,95,96,49,65,86,50,74,100,84,82,47,76,76,57,52,63,95,69,100,100,88,82,95,91,79,100
,204,50,76,86,95,96,49,65,86,50,74,100,84,82,47,76,76,57,52,63,95,69,100,100,88,82,95,91,79,100
,205,50,76,86,95,96,49,65,86,50,74,100,84,82,47,76,76,57,52,63,95,69,100,100,88,82,95,91,79,100
,206,50,76,86,95,96,49,65,86,50,74,100,84,84,47,76,76,57,52,63,95,69,100,100,88,82,95,91,79,100
,207,50,76,86,95,96,49,65,86,50,74,100,84,84,47,76,76,57,52,63,95,69,100,100,88,82,95,91,79,100
,208,50,76,86,95,96,49,65,86,50,74,100,84,78,47,76,76,57,52,63,95,69,100,100,88,82,95,91,79,100
,209,50,76,86,95,96,49,65,86,50,74,100,84,78,47,76,76,57,52,63,95,69,100,100,88,82,95,91,79,100
,210,50,76,86,95,96,49,65,86,50,74,100,84,78,47,76,76,57,52,63,95,69,100,100,88,82,95,91,79,100
,211,50,76,86,95,96,49,65,86,50,74,100,84,78,57,76,76,57,52,63,95,69,100,100,88,82,95,91,79,100
,212,50,76,86,95,96,49,65,86,50,74,100,84,78,74,76,76,57,52,63,95,69,100,100,88,82,95,91,79,100
,213,50,76,86,95,96,49,65,86,50,74,100,84,79,73,76,76,57,52,63,95,69,100,100,88,82,95,91,79,100
,214,50,76,86,95,96,49,65,86,50,74,100,84,79,74,76,76,57,52,63,95,69,100,100,88,82,95,91,79,100
,215,50,76,86,95,96,49,65,86,50,74,100,84,79,74,76,76,57,52,63,95,69,100,100,88,82,95,91,79,100
,216,50,76,86,95,96,49,65,86,50,74,100,84,79,74,76,76,57,52,63,95,69,100,100,88,82,95,91,79,100
,217,50,76,86,95,96,49,65,85,50,74,100,84,79,74,76,76,57,52,63,95,69,100,100,88,82,95,91,79,100
,218,50,76,86,95,96,49,65,85,50,74,100,84,79,74,76,76,57,52,63,95,69,100,100,88,82,95,91,79,100
,219,50,76,86,95,96,49,65,85,50,74,100,84,79,73,76,76,57,52,63,95,69,100,100,88,82,95,91,79,100
,220,50,76,86,95,96,49,65,85,50,74,100,84,79,73,76,76,57,52,79,95,69,100,100,88,82,95,91,79,100
,221,50,76,86,95,96,49,65,85,50,74,100,84,79,74,76,76,57,52,77,95,69,100,100,88,82,95,91,79,100
,222,50,76,86,95,96,49,65,85,50,74,100,84,79,73,76,76,57,52,77,95,69,100,100,88,82,95,91,79,100
