29,time,5-Resp1,5-Resp2,5-Resp3,5-Resp4,5-Resp5,5-Resp6,5-Resp7,5-Resp8,5-Resp9,5-Resp10,5-Resp11,5-Resp12,5-Resp13,5-Resp14,5-Resp15,5-Resp16,5-Resp17,5-Resp18,5-Resp19,5-Resp20,5-Resp21,5-Resp22,5-Resp23,5-Resp25,5-Resp26,5-Resp27,5-Resp28,5-Resp29,5-Resp30
QT1,1,50,51,50,50,50,50,50,48,50,48,50,50,56,51,50,-1,48,-1,-1,-1,-1,50,50,50,63,52,22,48,50
,2,50,51,50,50,50,50,50,48,50,48,50,50,56,51,50,-1,48,-1,-1,-1,48,50,50,50,63,52,22,48,50
,3,50,51,50,50,50,50,50,48,50,48,50,50,56,51,50,50,16,-1,-1,-1,48,50,50,50,63,52,22,48,50
,4,50,51,50,50,50,50,50,48,50,48,50,50,56,51,50,50,16,4,2,-1,48,50,50,50,63,52,22,48,50
,5,50,51,50,50,50,50,50,48,50,48,50,50,56,51,50,50,16,4,2,-1,48,50,50,50,63,52,21,48,50
,6,50,51,50,50,50,50,50,48,50,48,50,50,56,51,50,50,48,4,50,54,48,50,50,50,63,52,22,48,50
,7,50,51,50,50,50,50,50,48,50,48,50,50,56,51,50,50,48,4,50,54,48,50,50,50,63,52,22,48,50
,8,50,51,59,50,50,50,50,48,50,48,50,50,56,51,50,50,48,52,50,54,48,50,50,50,63,52,22,48,50
,9,50,51,60,50,50,50,50,48,50,48,50,50,56,51,50,50,48,52,50,54,48,50,50,50,63,52,22,48,50
,10,50,51,60,50,50,50,50,48,50,48,50,50,56,51,50,50,48,52,50,54,48,50,50,50,63,52,22,48,50
,11,50,51,60,50,50,50,50,48,50,48,50,50,56,51,50,50,48,52,50,54,48,50,50,50,63,52,22,48,50
,12,50,50,60,50,50,50,50,48,50,48,50,50,56,51,50,50,48,52,50,54,48,50,50,50,63,52,22,48,50
,13,50,50,60,50,50,50,50,48,50,48,50,50,56,51,50,50,48,52,50,54,48,50,50,50,63,52,22,48,50
,14,50,50,60,50,50,50,50,48,50,48,50,50,56,51,50,50,48,52,50,54,48,3,50,50,63,52,22,48,50
,15,50,50,60,50,50,50,50,48,50,48,50,50,56,51,50,50,48,52,50,54,48,50,50,50,63,52,22,48,50
,16,50,50,60,50,50,50,50,48,50,48,50,50,56,51,50,50,48,52,50,54,48,50,50,50,63,52,22,48,50
,17,50,50,60,50,50,50,50,48,50,48,50,50,56,51,50,50,48,52,50,54,48,50,50,50,63,52,22,48,50
,18,50,50,60,50,50,50,50,48,50,48,50,50,56,51,50,50,48,52,50,54,48,50,50,50,63,52,22,48,50
,19,50,50,60,50,50,50,50,48,50,48,50,50,56,51,50,50,48,52,50,54,48,2,50,50,63,52,22,48,50
,20,50,50,60,50,50,50,50,48,50,48,50,50,56,51,50,50,48,52,50,54,48,50,50,50,63,52,22,48,50
,21,50,50,60,50,50,50,50,48,50,48,50,50,56,51,50,50,48,52,50,54,48,50,50,50,63,52,22,48,50
,22,50,50,60,50,50,50,50,48,50,48,50,50,56,51,50,50,48,52,50,54,48,50,50,50,63,52,21,48,50
,23,50,50,60,50,50,50,50,48,50,48,50,50,56,51,50,50,48,52,-1,54,48,50,50,50,63,52,21,48,50
,24,50,50,60,50,50,50,50,48,50,48,50,50,56,51,50,50,58,52,-1,54,48,50,50,50,63,52,22,48,50
,25,50,50,60,50,50,50,50,48,50,48,50,50,56,51,50,50,63,57,50,54,48,50,50,50,63,52,21,48,50
,26,50,50,60,50,50,50,50,48,50,48,50,50,56,51,50,50,65,57,50,54,48,50,50,50,63,52,22,48,50
,27,50,50,60,50,50,50,50,48,50,48,50,50,56,51,50,50,67,57,50,54,48,50,50,50,63,52,22,48,50
,28,50,50,60,50,52,50,50,49,50,48,50,50,56,51,50,50,68,57,50,54,48,50,50,50,63,52,22,48,50
,29,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,68,57,50,54,48,50,50,50,63,52,21,48,50
,30,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,68,49,50,54,48,50,50,50,63,4,22,48,50
,31,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,68,49,50,54,48,50,50,50,63,4,22,48,50
,32,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,68,48,50,54,48,50,50,50,63,4,21,48,50
,33,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,70,48,50,54,48,50,50,50,63,4,22,48,50
,34,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,70,47,50,54,48,50,50,50,63,52,22,48,50
,35,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,70,45,50,54,48,50,50,45,63,52,21,48,50
,36,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,70,45,50,54,48,50,50,45,63,52,21,48,50
,37,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,70,45,50,54,48,50,50,45,63,52,21,48,50
,38,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,70,45,50,54,48,50,50,45,63,52,22,48,50
,39,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,70,45,50,54,48,50,50,45,63,52,22,48,50
,40,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,70,33,50,54,48,50,50,45,63,52,22,48,50
,41,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,-1,33,50,54,48,50,50,45,63,52,21,48,50
,42,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,-1,33,50,54,48,50,50,45,63,52,22,48,50
,43,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,-1,33,50,54,48,50,50,45,63,52,22,48,50
,44,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,-1,33,50,54,48,50,50,45,63,52,21,48,50
,45,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,-1,33,50,54,48,50,50,45,63,52,22,48,50
,46,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,-1,33,50,54,48,50,50,45,63,52,22,48,50
,47,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,-1,33,50,54,48,50,50,45,63,52,22,48,50
,48,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,70,-1,-1,54,48,50,50,45,63,4,22,48,50
,49,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,70,-1,50,54,48,50,50,45,63,52,21,48,50
,50,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,70,33,50,54,48,50,50,45,63,52,22,48,50
,51,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,70,30,50,54,48,50,50,45,63,52,22,48,50
,52,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,70,30,50,54,48,50,50,45,63,4,22,48,50
,53,50,50,60,50,52,50,50,32,50,48,50,50,56,51,50,50,70,30,50,54,48,50,50,45,63,4,22,48,50
,54,50,50,60,50,52,50,50,32,50,48,50,50,56,51,50,50,70,30,50,54,48,50,50,45,63,4,21,48,50
,55,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,70,30,50,54,48,50,50,45,63,4,22,48,50
,56,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,70,30,50,54,48,50,50,45,63,4,22,48,50
,57,50,50,60,50,52,50,50,48,50,48,50,50,56,51,50,50,70,30,50,54,48,50,50,45,63,4,22,48,50
,58,50,50,60,50,52,50,50,48,50,49,50,50,56,51,50,50,70,30,50,54,48,50,50,45,63,4,22,48,50
,59,50,50,60,50,52,50,50,48,50,54,50,50,56,51,50,50,70,30,50,54,48,50,50,45,63,52,22,48,50
,60,50,50,60,50,52,50,50,48,50,55,50,50,56,51,50,50,70,30,50,54,48,50,50,45,63,52,22,48,50
,61,50,50,60,50,52,50,50,48,50,55,50,50,56,51,50,50,70,30,50,54,48,50,50,45,63,52,22,48,50
,62,50,50,60,50,51,50,50,48,50,55,50,50,56,51,50,50,70,30,50,54,48,50,50,45,63,52,22,48,50
,63,50,50,60,50,51,50,50,48,50,55,50,50,56,51,50,50,70,30,50,54,48,50,50,45,63,52,22,48,50
,64,50,50,60,50,51,50,50,49,50,55,50,50,56,51,50,50,70,30,50,54,48,50,50,45,63,52,22,48,50
,65,50,50,60,50,51,50,50,51,50,55,50,50,56,51,50,50,70,30,32,54,48,50,50,45,63,52,22,48,50
,66,50,50,60,50,51,50,50,51,50,54,50,50,56,51,50,50,70,30,32,54,48,50,50,45,63,52,22,48,50
,67,50,50,60,50,51,50,50,51,50,54,50,50,56,51,50,50,70,30,50,54,48,50,50,45,63,52,21,48,50
,68,50,50,60,50,51,50,50,51,50,54,50,50,56,51,50,50,70,30,50,54,48,50,50,45,63,52,21,48,50
,69,50,50,60,50,51,50,50,51,50,54,50,50,56,51,50,50,70,30,50,54,48,50,50,46,63,52,21,48,50
,70,50,50,60,50,51,50,50,51,50,54,50,50,56,51,50,50,70,30,50,54,48,50,50,46,63,52,21,48,50
,71,50,50,60,50,51,50,50,51,50,54,50,50,56,51,50,50,70,30,50,54,48,50,50,46,63,52,21,48,50
,72,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,30,50,54,48,50,50,46,63,52,22,48,50
,73,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,30,50,54,48,50,50,46,63,52,22,48,50
,74,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,-1,30,50,54,48,50,50,46,63,4,22,48,50
,75,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,30,50,54,48,50,50,46,63,4,22,48,50
,76,50,50,60,50,50,50,50,51,50,54,62,50,56,51,50,50,70,30,50,54,48,50,50,46,63,4,22,48,50
,77,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,30,50,54,48,50,50,46,63,4,22,48,50
,78,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,30,50,54,48,50,50,46,63,4,22,48,50
,79,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,30,50,54,48,50,50,46,63,4,22,48,50
,80,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,30,50,54,48,50,50,46,63,4,22,48,50
,81,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,30,50,54,48,50,50,46,63,52,22,48,50
,82,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,30,50,54,48,50,50,46,63,4,22,48,50
,83,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,30,50,54,48,50,50,46,63,4,22,48,50
,84,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,30,50,54,48,50,50,46,63,4,22,48,50
,85,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,30,50,54,48,50,50,46,63,4,22,48,50
,86,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,64,30,50,54,48,50,50,46,63,52,22,48,50
,87,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,64,30,50,54,48,50,50,46,63,52,22,48,50
,88,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,30,50,54,48,50,50,46,63,52,22,48,50
,89,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,30,50,54,48,50,50,46,63,52,22,48,50
,90,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,48,50,54,48,50,50,46,63,52,22,48,50
,91,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,56,50,54,48,50,50,46,63,52,22,48,50
,92,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,52,50,54,48,50,50,46,63,4,22,48,50
,93,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,50,46,63,4,22,48,50
,94,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,50,46,63,4,22,48,50
,95,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,50,46,63,52,22,48,50
,96,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,50,46,63,52,22,48,50
,97,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,50,46,63,52,22,48,50
,98,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,50,46,63,52,22,48,50
,99,50,50,60,50,50,50,50,51,50,54,50,2,56,51,50,50,70,51,50,54,48,50,50,46,63,52,22,48,50
,100,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,50,46,63,52,22,48,50
,101,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,-1,54,48,50,50,46,63,52,22,48,50
,102,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,50,46,63,52,22,48,50
,103,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,50,46,63,52,22,48,50
,104,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,50,46,63,52,22,48,50
,105,50,50,60,50,50,50,50,51,50,54,50,2,56,51,50,50,70,51,50,54,48,50,50,46,63,52,22,48,50
,106,50,50,60,50,50,50,50,51,50,54,50,2,56,51,50,50,70,51,50,54,48,50,50,46,63,52,22,48,50
,107,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,50,46,63,52,22,48,50
,108,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,50,46,63,4,22,48,50
,109,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,-1,54,0,50,50,46,63,4,22,48,50
,110,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,-1,54,48,50,50,46,63,52,22,48,50
,111,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,-1,54,48,50,51,46,63,52,22,48,50
,112,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,-1,54,48,50,48,46,63,52,22,48,50
,113,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,-1,54,48,50,48,46,63,52,22,48,50
,114,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,-1,54,48,50,48,46,63,52,22,48,50
,115,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,-1,54,48,50,48,46,63,52,22,48,50
,116,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,48,46,63,52,22,48,50
,117,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,0,50,48,46,63,-1,22,48,50
,118,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,51,51,48,46,63,-1,21,48,50
,119,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,48,46,63,4,22,48,50
,120,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,48,46,63,4,22,48,50
,121,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,48,46,63,4,22,48,50
,122,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,48,46,63,4,21,48,50
,123,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,48,46,63,52,22,48,50
,124,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,48,46,63,52,21,48,50
,125,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,48,60,63,52,22,48,50
,126,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,48,94,63,52,21,48,50
,127,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,-1,50,48,67,63,52,21,48,50
,128,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,0,50,48,47,63,52,21,48,50
,129,50,50,60,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,0,50,48,46,63,52,21,48,50
,130,50,50,65,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,0,50,48,48,63,52,22,48,50
,131,50,50,61,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,48,48,63,52,22,48,50
,132,50,50,61,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,23,48,50,48,51,63,52,22,48,50
,133,50,50,61,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,48,51,63,52,21,48,50
,134,50,50,61,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,48,51,63,56,21,48,50
,135,50,50,61,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,48,52,63,56,22,48,50
,136,50,50,61,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,48,52,63,56,22,48,50
,137,50,50,61,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,48,52,63,56,22,48,50
,138,50,50,61,50,50,50,50,51,50,54,50,50,56,51,50,-1,70,99,50,54,48,50,48,52,63,56,21,48,50
,139,50,50,61,50,50,50,50,51,50,54,50,50,56,51,50,-1,70,99,50,54,48,50,48,52,63,4,22,48,50
,140,50,50,61,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,48,52,63,4,21,48,50
,141,50,50,61,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,48,52,63,4,22,48,50
,142,50,50,61,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,48,52,63,36,21,48,50
,143,50,50,61,50,50,50,50,51,50,54,50,50,56,51,50,50,70,51,50,54,48,50,48,52,63,36,22,48,50
,144,50,50,61,50,50,50,50,41,50,54,50,50,56,51,50,50,70,51,50,54,48,50,48,52,63,36,22,48,50
,145,50,50,61,50,50,50,50,41,50,54,50,50,56,51,50,50,70,51,50,54,48,50,48,52,63,4,22,48,50
,146,50,50,61,50,50,50,50,41,50,54,50,50,56,51,50,50,70,51,50,54,48,50,48,52,63,4,21,48,50
,147,50,50,61,50,50,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,63,4,21,48,50
,148,50,50,61,50,50,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,63,4,21,48,50
,149,50,50,61,50,50,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,63,4,21,48,50
,150,50,50,61,50,50,50,50,41,50,54,50,50,56,51,50,50,70,80,2,54,48,50,48,52,63,4,22,48,50
,151,50,50,61,50,50,50,50,41,50,54,50,50,56,51,50,50,70,80,2,54,48,50,48,52,63,4,22,48,50
,152,50,50,61,50,50,50,50,41,50,54,50,50,56,51,50,50,70,80,62,54,48,50,48,52,63,-1,22,48,50
,153,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,62,54,48,50,48,52,63,-1,22,48,50
,154,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,62,54,24,50,48,52,63,4,21,48,50
,155,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,62,54,48,50,48,52,63,4,21,48,50
,156,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,62,54,48,50,48,52,63,4,22,48,50
,157,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,62,54,48,50,48,52,63,4,22,48,50
,158,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,62,54,48,50,48,52,63,4,22,48,50
,159,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,23,54,48,50,48,52,63,4,22,48,50
,160,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,62,54,48,50,48,52,63,4,22,48,50
,161,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,50,54,48,50,48,52,63,-1,22,48,50
,162,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,50,54,48,50,48,52,63,-1,22,48,50
,163,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,50,54,48,50,48,52,63,-1,22,48,50
,164,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,50,54,48,50,48,52,63,-1,21,48,50
,165,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,50,54,0,50,48,52,63,-1,22,48,50
,166,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,2,54,48,50,48,52,63,-1,22,48,50
,167,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,2,54,48,50,48,52,63,-1,21,48,50
,168,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,2,54,48,50,48,52,63,-1,22,48,50
,169,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,50,54,48,50,48,52,63,-1,22,48,50
,170,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,50,54,0,50,48,52,63,-1,22,48,50
,171,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,50,15,0,50,48,52,63,-1,22,48,50
,172,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,50,15,48,50,48,52,63,-1,21,48,50
,173,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,50,15,48,50,48,52,63,52,22,48,50
,174,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,50,54,48,50,48,52,63,52,22,48,50
,175,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,50,54,48,50,48,52,63,52,22,48,50
,176,50,50,61,50,50,44,50,41,50,54,50,50,56,51,49,50,70,80,50,54,48,50,48,52,63,52,22,48,50
,177,50,50,61,50,47,49,50,41,50,54,50,50,56,51,49,50,70,80,50,54,48,50,48,52,63,52,22,48,50
,178,50,50,61,50,33,49,50,41,50,54,50,50,56,51,49,50,-1,80,50,54,48,50,48,52,63,52,22,48,50
,179,50,50,61,50,33,49,50,41,50,54,50,50,56,51,49,50,-1,80,50,54,48,50,48,52,63,4,21,48,50
,180,50,50,61,50,33,50,50,41,50,54,50,50,56,51,49,50,-1,80,50,54,48,50,48,52,57,4,21,48,50
,181,50,50,61,50,33,50,50,41,50,54,50,50,56,51,49,50,70,80,50,54,48,50,48,52,53,4,22,48,50
,182,50,50,61,50,46,52,50,41,50,54,50,50,56,51,49,50,70,80,50,54,48,50,48,52,51,4,22,48,50
,183,50,50,61,50,49,52,50,41,50,54,50,50,56,51,49,50,70,80,50,54,48,50,48,52,51,4,21,48,50
,184,50,50,61,50,50,51,50,41,50,54,50,50,56,51,49,50,70,80,50,54,48,50,48,52,51,4,22,48,50
,185,50,50,61,50,50,49,50,41,50,54,50,50,56,51,49,50,70,80,50,54,48,50,48,52,51,4,22,48,50
,186,50,50,61,50,50,49,50,41,50,54,50,50,56,51,49,50,70,80,50,54,16,50,48,52,51,4,22,48,50
,187,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,70,80,50,54,48,50,48,52,51,52,22,48,50
,188,50,50,61,50,50,49,50,41,50,54,50,50,56,51,49,50,70,80,50,54,48,50,48,52,51,52,22,48,50
,189,50,50,61,50,50,49,50,59,50,54,50,50,56,51,49,50,70,80,50,54,48,50,48,52,51,52,22,48,50
,190,50,50,61,50,50,49,50,59,50,54,50,50,56,51,49,50,70,80,50,54,48,50,48,52,51,52,22,48,50
,191,50,50,61,50,50,49,50,41,50,54,50,50,56,51,52,50,70,80,50,54,48,50,48,52,51,52,22,48,50
,192,50,50,61,50,50,50,50,41,50,54,50,50,56,51,49,50,98,80,98,54,48,50,48,52,51,4,22,48,50
,193,50,50,61,50,50,50,50,41,50,54,50,50,56,51,50,50,98,80,98,54,48,50,48,52,51,52,21,48,50
,194,50,50,61,50,50,50,50,41,50,54,50,50,56,51,50,50,70,80,98,54,48,50,48,52,51,52,21,48,50
,195,50,50,61,50,50,50,50,41,50,54,50,50,56,51,50,50,70,80,98,54,48,50,48,52,51,52,22,48,50
,196,50,50,61,50,50,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,51,52,22,48,50
,197,50,50,61,50,50,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,51,52,22,48,50
,198,50,50,61,50,50,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,51,52,22,48,50
,199,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,51,52,22,48,50
,200,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,51,52,21,48,50
,201,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,51,52,22,48,50
,202,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,51,52,22,48,50
,203,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,51,52,22,48,50
,204,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,51,52,22,48,50
,205,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,51,52,22,48,50
,206,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,51,52,21,48,50
,207,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,51,52,22,48,50
,208,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,51,52,22,48,50
,209,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,51,52,22,48,50
,210,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,51,52,22,48,50
,211,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,51,52,22,48,50
,212,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,51,52,22,48,50
,213,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,0,50,48,52,51,52,22,48,50
,214,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,3,50,48,52,51,52,22,48,50
,215,50,50,61,50,48,50,50,41,50,54,50,50,57,51,50,50,70,80,50,54,48,50,48,52,51,52,22,48,50
,216,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,51,4,21,48,50
,217,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,-1,80,50,54,48,50,48,52,51,4,22,48,50
,218,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,-1,80,50,54,48,50,48,52,51,4,22,48,50
,219,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,51,4,22,48,50
,220,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,51,4,22,48,50
,221,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,51,4,22,48,50
,222,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,80,50,54,48,50,48,52,51,4,21,48,50
,223,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,23,50,54,48,50,48,52,51,4,22,48,50
,224,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,23,50,54,48,50,48,52,51,4,22,48,50
,225,50,50,61,50,48,50,50,41,50,54,50,50,56,51,50,50,70,23,50,54,48,50,48,52,51,4,21,48,50
