,rainbow1,rainbow2,rainbow3,rainbow4
0,73.88,83.64285714285714,54.488,53.686206896551724
1,74.00399999999999,83.80357142857143,54.52,53.53793103448275
2,74.116,83.8607142857143,54.647999999999996,53.55862068965517
3,73.975,83.85357142857143,54.604,53.59655172413793
4,74.23461538461538,83.60000000000001,54.776,53.58275862068966
5,74.23076923076923,83.24285714285715,55.03200000000001,53.641379310344824
6,74.18846153846154,82.97142857142856,55.29200000000001,53.755172413793105
7,74.18076923076923,82.77857142857144,55.452000000000005,54.02413793103448
8,74.15769230769232,82.71785714285714,55.604,54.286206896551725
9,74.24230769230769,82.79642857142858,55.78,54.358620689655176
10,74.33076923076922,82.93571428571428,55.972,54.44482758620689
11,74.41538461538462,82.84285714285714,56.148,54.62068965517241
12,74.4923076923077,82.83214285714284,56.294222222222224,54.834482758620695
13,75.664,82.86428571428573,56.61481481481482,55.024137931034474
14,75.756,82.75714285714285,56.863425925925924,55.19655172413793
15,75.824,82.625,56.9949074074074,55.320689655172416
16,75.88,82.46071428571429,57.21944444444444,55.300000000000004
17,75.952,82.26785714285714,57.527314814814815,55.241379310344826
18,76.028,82.025,57.83935185185186,55.179310344827584
19,75.988,81.675,58.17222222222222,55.12758620689655
20,75.94800000000001,81.32142857142857,58.53796296296296,55.05862068965517
21,75.912,81.08928571428571,58.89074074074074,54.9
22,75.876,80.82857142857142,60.343999999999994,54.672413793103445
23,75.8,80.53571428571429,60.68,54.46551724137931
24,75.82133333333333,80.34642857142856,61.012,54.310344827586206
25,75.88666666666667,79.98928571428571,61.312,54.18620689655172
26,75.964,79.51071428571429,61.232000000000006,54.36551724137931
27,76.33076923076922,79.04642857142858,61.136,54.56551724137931
28,76.37692307692308,78.64285714285714,61.03200000000001,54.748275862068965
29,76.53846153846153,78.28214285714286,60.903999999999996,54.92413793103448
30,76.56923076923077,77.92857142857143,60.728,55.10344827586208
31,76.59615384615384,77.575,60.547999999999995,55.26896551724138
32,76.62692307692308,77.18214285714285,60.548,55.44137931034483
33,76.67692307692307,76.79642857142858,60.571999999999996,55.60689655172414
34,76.73076923076923,76.46428571428571,60.544,55.865517241379315
35,76.78461538461539,76.29642857142858,60.51733333333333,56.175862068965515
36,76.82307692307693,76.24642857142858,60.718888888888884,56.38620689655172
37,76.87307692307692,76.175,61.028,56.62068965517242
38,76.92692307692307,76.10714285714286,61.38711111111112,56.87931034482759
39,76.91923076923078,76.04642857142858,61.71422222222222,57.17241379310346
40,76.9076923076923,75.99285714285715,62.04533333333333,57.44827586206896
41,76.9,75.93571428571428,62.38844444444444,57.83793103448276
42,76.86153846153846,75.87857142857142,62.6,58.24137931034483
43,76.83076923076922,75.83928571428571,62.824,58.64827586206896
44,76.76153846153846,75.82142857142857,63.06399999999999,58.920689655172424
45,76.69615384615385,75.81785714285715,63.20700000000001,59.141379310344824
46,76.63076923076923,75.81785714285715,63.29288888888888,59.30344827586207
47,76.57307692307693,75.83214285714287,63.336000000000006,59.4551724137931
48,76.51153846153846,75.83214285714287,63.324,59.606896551724134
49,76.45384615384616,75.85357142857143,63.308,59.734482758620686
50,76.48076923076923,75.87857142857142,63.36,59.86206896551724
51,76.384,75.91071428571429,63.46,59.889655172413796
52,76.432,76.0,62.852000000000004,59.90689655172414
53,76.328,76.075,62.172000000000004,59.92068965517241
54,76.236,76.10714285714286,61.483999999999995,59.92758620689656
55,76.152,76.125,60.88,59.92068965517241
56,76.02,76.17142857142858,60.924,59.913793103448285
57,75.88088888888889,76.21428571428571,60.97688888888889,59.91379310344828
58,75.678,76.26428571428572,61.051,59.92758620689655
59,75.479,76.32857142857142,61.184,59.94482758620689
60,75.196,76.37857142857142,61.38,59.97931034482758
61,74.95700000000001,76.43253968253968,61.52799999999999,60.148275862068964
62,74.762,76.49722222222222,61.70399999999999,60.331034482758625
63,74.703,76.55833333333332,61.948,60.510344827586216
64,74.656,76.59087301587302,62.24,60.693103448275856
65,74.616,76.58928571428571,62.528,60.91379310344828
66,74.616,76.54285714285713,64.27222222222223,61.12758620689655
67,74.64399999999999,76.46071428571427,65.44027777777778,61.334482758620695
68,74.75999999999999,76.35714285714286,65.82638888888889,61.52413793103448
69,74.884,76.22500000000001,65.58333333333333,61.7103448275862
70,74.99600000000001,76.18214285714285,65.375,61.88620689655173
71,75.00000000000001,76.12857142857142,64.69466666666668,61.92758620689656
72,74.92,75.99642857142855,64.70666666666666,61.95517241379311
73,74.828,75.88928571428572,64.69866666666667,61.93793103448275
74,74.74,75.77857142857142,64.66266666666667,61.89655172413793
75,74.77692307692308,75.71428571428574,64.62266666666666,61.820689655172416
76,74.67307692307692,75.67142857142858,64.25200000000001,61.75172413793104
77,74.53461538461539,75.59642857142856,63.77885714285714,61.682758620689654
78,74.37692307692308,75.45714285714287,63.681999999999995,61.58620689655172
79,74.19615384615385,75.30357142857143,63.68266666666666,61.475862068965505
80,73.99615384615385,75.06071428571428,64.936,61.4551724137931
81,73.88461538461539,74.77142857142857,66.196,61.45862068965517
82,73.78461538461539,74.53571428571429,66.176,61.49655172413792
83,73.70769230769231,74.21071428571427,66.14399999999999,61.57241379310345
84,73.6423076923077,73.91428571428571,66.132,61.662068965517236
85,73.6,73.60000000000001,66.156,61.78275862068965
86,73.5653846153846,73.27499999999999,66.144,61.90689655172414
87,73.54230769230769,73.01785714285714,66.12799999999999,62.0448275862069
88,73.52307692307691,72.84285714285714,66.14399999999999,62.210344827586205
89,73.51923076923077,72.72142857142858,66.148,62.43793103448276
90,73.78076923076922,72.6,66.18,62.63793103448276
